"ID","MDS1","MDS2","X","size_class","Season","Slough","Habitat"
"HF27",0.275676566524827,0.114344302889098,690,"H.for1","Dry","TSL","Marsh"
"HF270",0.239269245478345,0.0816766094995415,691,"H.for1","Dry","SRS","NP"
"HF271",0.23455620037475,0.0629682037299409,692,"H.for2","Dry","SRS","NP"
"HF272",0.242660329895669,0.0571286247474066,693,"H.for2","Dry","SRS","NP"
"HF273",0.231452354026988,0.072510100126263,694,"H.for2","Dry","SRS","NP"
"HF274",0.238638664530872,0.08347701802973,695,"H.for1","Dry","SRS","NP"
"HF275",0.238879174125622,0.0678776426121195,696,"H.for2","Dry","SRS","NP"
"HF276",0.239360419023971,0.0490226313793777,697,"H.for2","Dry","SRS","NP"
"HF28",0.379945239166924,0.486816671388512,698,"H.for2","Dry","TSL","Marsh"
"HF29",0.239360419023971,0.0490226313793777,699,"H.for1","Dry","TSL","Marsh"
"HF31",0.293486241384412,0.613514833572005,700,"H.for2","Dry","TSL","Pond"
"HF32",0.312203258843943,-0.2451557892085,701,"H.for2","Dry","TSL","Pond"
"HF33",0.240483512546749,0.0800273712821331,702,"H.for1","Dry","TSL","Marsh"
"HF34",0.4937396908903,0.134712567124392,703,"H.for1","Dry","TSL","Marsh"
"HF38",0.519024692394919,0.135960757200597,704,"H.for2","Dry","TSL","Marsh"
"HF39",0.244598075375383,0.0802084030201685,705,"H.for2","Dry","TSL","Marsh"
"HF43",0.322889271820903,0.128401564793161,706,"H.for1","Dry","SRS","Pond"
"HF51",0.322889271820903,0.128401564793161,708,"H.for1","Dry","SRS","Pond"
"HF54",0.309073104242374,0.214018339070737,710,"H.for1","Dry","SRS","Pond"
"HF55",-0.0290873421400105,0.315403411173889,711,"H.for2","Dry","SRS","Pond"
"HF56",0.259954420579093,0.0902544994972284,712,"H.for2","Dry","TSL","Marsh"
"HF58",0.645891996763862,0.223943110172156,713,"H.for1","Dry","TSL","Marsh"
"HF59",0.584573830946524,0.269432719734486,714,"H.for2","Dry","TSL","Marsh"
"HF60",0.249006447540667,0.0850229808052106,715,"H.for2","Dry","TSL","Marsh"
"HF61",0.579771816914355,0.254998985839586,716,"H.for1","Dry","TSL","Marsh"
"HF62",0.645891996763862,0.223943110172156,717,"H.for1","Dry","TSL","Marsh"
"HF63",0.240249781022686,0.0939088410081622,718,"H.for2","Dry","TSL","Marsh"
"HF64",0.471329903478344,0.10450893728779,719,"H.for1","Dry","TSL","Marsh"
"HF65",0.242114187239135,0.0784964712663357,720,"H.for1","Dry","TSL","Marsh"
"HF66",0.231390463273398,0.0643813463432026,721,"H.for1","Dry","TSL","Marsh"
"HF67",0.285984844313106,0.128494389352417,722,"H.for2","Dry","TSL","Pond"
"HF80",0.278916793036969,0.106671826934073,723,"H.for1","Wet","SRS","Pond"
"HF81",0.477806502469958,0.187224701034216,724,"H.for2","Wet","TSL","Pond"
"HF82",0.230384186099493,0.0902119731130523,725,"H.for2","Wet","TSL","Pond"
"HF83",0.273717919232795,0.0405870999796696,726,"H.for2","Wet","TSL","Pond"
"HF85",0.594239404701229,0.213867690953681,727,"H.for2","Wet","TSL","Marsh"
"HF86",0.238798118765025,0.0752453429451033,728,"H.for1","Wet","TSL","Marsh"
"HF87",0.238803062452801,0.0756110482767042,729,"H.for1","Wet","TSL","Marsh"
"HF88",0.301643785183862,0.0791006066400964,730,"H.for2","Wet","TSL","Marsh"
"HF89",0.269178554443935,0.0226535832768932,731,"H.for1","Wet","TSL","Marsh"
"HF90",0.283579918676559,0.063807414715398,732,"H.for1","Wet","TSL","Marsh"
"HF96",0.762061517853276,0.0961295080028658,733,"H.for2","Wet","TSL","NP"
"HM100",-0.673828961984082,-0.658017662673327,734,"H.let1","Dry","SRS","Marsh"
"HM102",-0.37717899123072,-0.106473020756593,736,"H.let1","Dry","SRS","Marsh"
"HM103",-0.0431495272569274,-0.283575382733715,737,"H.let1","Dry","SRS","Marsh"
"HM104",-0.0431495272569274,-0.283575382733715,738,"H.let1","Dry","SRS","Marsh"
"HM105",-0.481646842369212,-0.121339185273244,739,"H.let1","Dry","SRS","Marsh"
"HM106",-0.174342942278601,-0.393520830622535,740,"H.let1","Dry","SRS","Marsh"
"HM21",-0.357198879807682,-0.11760020708572,741,"H.let1","Wet","SRS","Marsh"
"HM22",-0.149822337585043,-0.620919011192203,742,"H.let1","Wet","SRS","Marsh"
"HM23",-0.581420450502229,-0.0285765505288812,743,"H.let1","Wet","SRS","Marsh"
"HM24",-0.377290124822168,-0.118244445540275,744,"H.let1","Wet","SRS","Marsh"
"HM25",-0.366699333796178,-0.115032407988522,745,"H.let1","Wet","SRS","Marsh"
"HM26",-0.53801873434351,-0.222918896705741,746,"H.let1","Wet","SRS","Marsh"
"HM27",-0.394927666183028,-0.136898322840021,747,"H.let1","Wet","SRS","Marsh"
"HM28",0.313028199323886,-0.296802005720968,748,"H.let1","Wet","SRS","Marsh"
"HM29",-0.491439247033341,-0.205229375065842,749,"H.let1","Wet","SRS","Marsh"
"HM30",-0.496877443072085,-0.174901029988745,750,"H.let1","Wet","SRS","Marsh"
"HM31",-0.442695994623261,-0.215824382691578,751,"H.let1","Wet","SRS","Marsh"
"HM32",-0.426350323291743,-0.173500630654135,752,"H.let1","Wet","SRS","Marsh"
"HM33",-0.367995711657434,-0.250676522658338,753,"H.let1","Wet","SRS","Marsh"
"HM35",-0.847214924688809,0.542165333631253,755,"H.let1","Wet","SRS","Marsh"
"HM36",-0.652652917125037,-0.00619366396656968,756,"H.let1","Wet","SRS","Marsh"
"HM37",-0.181331716623327,-0.278160626428384,757,"H.let1","Wet","SRS","Marsh"
"HM38",-0.585766638922175,-0.821698043285836,758,"H.let1","Wet","SRS","Marsh"
"HM39",-0.432526328833803,-0.385837070772476,759,"H.let1","Wet","SRS","Marsh"
"HM40",-0.267642915132521,0.385768841461538,760,"H.let1","Wet","SRS","Marsh"
"HM41",-0.376125431489416,-0.0918961383457957,761,"H.let1","Wet","SRS","Marsh"
"HM42",-0.45405253978366,-0.105071180520759,762,"H.let1","Wet","SRS","Marsh"
"HM43",-0.36546782609061,-0.111705292392791,763,"H.let1","Wet","SRS","Marsh"
"HM44",-0.364940122411519,-0.125165601448979,764,"H.let1","Wet","SRS","Marsh"
"HM47",-0.221894807703048,-0.428660233120323,765,"H.let1","Dry","SRS","Marsh"
"HM51",-0.423102603973784,-0.224698098478852,766,"H.let1","Wet","SRS","Pond"
"HM56",-0.730761265511218,-0.205171640258755,767,"H.let1","Wet","SRS","Pond"
"HM57",-0.5364462132436,-0.616199389362054,768,"H.let1","Wet","SRS","Pond"
"HM58",-0.373816037555201,-0.118244520472409,769,"H.let1","Wet","SRS","Pond"
"HM59",-0.385012970514441,-0.154220573311211,770,"H.let1","Wet","SRS","Pond"
"HM60",-0.267642915132521,0.385768841461538,771,"H.let1","Wet","SRS","Pond"
"HM61",-0.382656934331223,-0.0813645364176707,772,"H.let1","Wet","SRS","Pond"
"HM62",-0.70367491341044,-0.438074222929571,773,"H.let1","Wet","SRS","Pond"
"HM63",-0.3782830604873,-0.162053007332105,774,"H.let1","Wet","SRS","Pond"
"HM64",-0.364360016235269,-0.0996710807785866,775,"H.let1","Wet","SRS","Pond"
"HM65",-0.37717899123072,-0.106473020756593,776,"H.let1","Wet","SRS","Pond"
"HM67",-0.377290124822168,-0.118244445540275,778,"H.let1","Wet","SRS","Pond"
"HM68",-0.37190139662377,-0.0937873136433375,779,"H.let1","Wet","SRS","Pond"
"HM69",-0.370730586670152,-0.105192812564937,780,"H.let1","Wet","SRS","Pond"
"HM73",-0.569365447096067,0.636168392952631,782,"H.let1","Dry","SRS","Marsh"
"HM74",-1.10329753230602,-0.174959071943962,783,"H.let1","Dry","SRS","Marsh"
"HM75",-0.999556676446938,0.353241008483328,784,"H.let1","Dry","SRS","Marsh"
"HM76",-0.491064673152576,-0.528176710375214,785,"H.let1","Dry","SRS","Marsh"
"HM77",0.0878066140572165,0.648733928204231,786,"H.let1","Dry","SRS","Marsh"
"HM78",0.324012513856539,-0.287308000404509,787,"H.let1","Wet","SRS","Marsh"
"HM79",-0.684713714253947,-0.524590508612503,788,"H.let1","Dry","SRS","Marsh"
"HM80",-0.170287106529468,0.744035358469232,789,"H.let1","Dry","SRS","Marsh"
"HM81",-0.766784966548346,-0.220610618045884,790,"H.let1","Dry","SRS","Marsh"
"HM82",-1.00951526172911,0.812405805588981,791,"H.let1","Dry","SRS","Marsh"
"HM83",0.275790105407537,-0.242755056872543,792,"H.let1","Dry","SRS","Marsh"
"HM84",-0.261138932637696,-0.496447508406077,793,"H.let1","Dry","SRS","Marsh"
"HM85",-0.261138932637696,-0.496447508406077,794,"H.let1","Dry","SRS","Marsh"
"HM86",-0.938033633968781,-0.732882602684143,795,"H.let1","Dry","SRS","Marsh"
"HM87",-0.218952056755125,-0.672342163609451,796,"H.let1","Dry","SRS","Marsh"
"HM88",-0.09388456439753,-0.809695769059022,797,"H.let1","Dry","SRS","Marsh"
"HM89",-0.636919714760364,0.428912543361832,798,"H.let1","Dry","SRS","Marsh"
"HM90",-0.267642915132521,0.385768841461538,799,"H.let1","Dry","SRS","Marsh"
"HM91",-0.677234873246903,0.711142422332131,800,"H.let1","Dry","SRS","Marsh"
"HM92",-0.676392179215095,-0.575981567140398,801,"H.let1","Dry","SRS","Marsh"
"HM93",-0.66490524962889,-0.601133263339991,802,"H.let1","Dry","SRS","Marsh"
"HM94",-1.25306413452544,-0.462827808278556,803,"H.let1","Dry","SRS","Marsh"
"HM95",-0.461002885533162,-0.343030093576513,804,"H.let1","Dry","SRS","Marsh"
"HM96",-0.0431495272569274,-0.283575382733715,805,"H.let1","Dry","SRS","Marsh"
"HM97",-0.652652917125037,-0.00619366396656968,806,"H.let1","Dry","SRS","Marsh"
"HM98",-0.172357184832078,-0.454525450539613,807,"H.let1","Dry","SRS","Marsh"
"HM99",-0.141025672556754,-0.336391931365837,808,"H.let1","Dry","SRS","Marsh"
"HP02",-0.454964318532394,0.78281658115804,810,"H.lit1","Dry","SRS","Marsh"
"HP03",0.356510128368961,0.487409136373498,811,"H.lit1","Dry","SRS","Marsh"
"HP05",-0.267642915132521,0.385768841461538,813,"H.lit1","Dry","SRS","Pond"
"HP06",0.354143833802282,0.472688933016432,814,"H.lit1","Dry","SRS","Marsh"
"HP09",-0.267642915132521,0.385768841461538,817,"H.lit1","Dry","SRS","Pond"
"HP10",0.211934935814941,0.584137153276893,818,"H.lit1","Dry","SRS","Pond"
"HP12",-0.267642915132521,0.385768841461538,820,"H.lit1","Dry","SRS","Pond"
"HP13",-0.267642915132521,0.385768841461538,821,"H.lit1","Dry","SRS","Pond"
"HP14",-0.267642915132521,0.385768841461538,822,"H.lit1","Dry","SRS","Pond"
"HP15",-0.0290873421400105,0.315403411173889,823,"H.lit1","Dry","SRS","Pond"
"HP16",-0.267642915132521,0.385768841461538,824,"H.lit1","Dry","SRS","Pond"
"JF100",-0.182501216384349,-0.69072784789618,826,"J.flo2","Dry","SRS","Pond"
"JF101",-0.182501216384349,-0.69072784789618,827,"J.flo2","Dry","SRS","Marsh"
"JF25",-0.329716074655648,0.994052717862647,828,"J.flo2","Wet","SRS","Marsh"
"JF26",0.421709160173974,0.853842930603649,829,"J.flo1","Wet","SRS","Marsh"
"JF27",-0.329716074655648,0.994052717862647,830,"J.flo1","Wet","SRS","Marsh"
"JF28",0.0296994128408777,0.728097148526425,831,"J.flo1","Wet","SRS","Pond"
"JF30",-0.182501216384349,-0.69072784789618,832,"J.flo2","Wet","SRS","Pond"
"JF31",-0.329716074655648,0.994052717862647,833,"J.flo1","Wet","SRS","Pond"
"JF40",-0.329716074655648,0.994052717862647,834,"J.flo1","Wet","SRS","Marsh"
"JF71",0.272500913296331,0.121821542017213,835,"J.flo1","Dry","SRS","Pond"
"JF72",0.266127366343511,0.113258131719379,836,"J.flo2","Dry","SRS","Pond"
"JF99",-0.404104528856506,0.568677152821986,837,"J.flo2","Dry","SRS","Pond"
"LG259",0.318319326313017,0.111243789545224,838,"L.goo1","Dry","TSL","Pond"
"LG260",0.264402201787306,0.0673750656239753,839,"L.goo2","Dry","TSL","Pond"
"LG261",-0.0290873421400105,0.315403411173889,840,"L.goo2","Dry","TSL","Pond"
"LG267",0.233104486915618,0.0825626399167986,841,"L.goo2","Dry","TSL","Marsh"
"LG268",0.255142530485554,0.0749509273121516,842,"L.goo2","Dry","TSL","Marsh"
"LG269",0.255073838028883,0.0657338069301689,843,"L.goo2","Dry","TSL","Marsh"
"LG270",0.30161756816191,0.073931481338801,844,"L.goo2","Dry","TSL","Marsh"
"LG271",0.243052240476237,0.0566466850035728,845,"L.goo2","Dry","TSL","Marsh"
"LG277",0.279288981036229,0.0970970099796732,846,"L.goo2","Dry","TSL","Marsh"
"LG278",0.236754516016338,0.070684028663611,847,"L.goo2","Dry","TSL","Marsh"
"LG279",0.233148289116761,0.0716771236814515,848,"L.goo2","Dry","TSL","Marsh"
"LG280",-0.145564897311413,-0.34587698117654,849,"L.goo2","Dry","TSL","Pond"
"LG281",0.292111539082924,0.119518969721847,850,"L.goo1","Dry","TSL","Marsh"
"LG282",0.229665722898642,0.0670525301255968,851,"L.goo1","Dry","TSL","Marsh"
"LG283",0.248205764780189,0.0733393419074157,852,"L.goo1","Dry","TSL","Marsh"
"LG284",0.230098523350751,0.0664678577876503,853,"L.goo1","Dry","TSL","Marsh"
"LG285",0.245590832654286,0.0566838514220444,854,"L.goo2","Dry","TSL","Marsh"
"LG286",0.465054773775709,0.383541602173007,855,"L.goo2","Dry","TSL","Marsh"
"LG287",0.250711911767295,0.0511096980097111,856,"L.goo2","Dry","TSL","Marsh"
"LG289",0.239360419023971,0.0490226313793777,857,"L.goo1","Dry","TSL","Marsh"
"LG291",0.231390463273398,0.0643813463432026,859,"L.goo1","Dry","TSL","Marsh"
"LG292",0.267492979992555,0.0285838058326373,860,"L.goo1","Dry","TSL","Marsh"
"LG293",0.245372485475475,0.0534354363568718,861,"L.goo1","Dry","TSL","Marsh"
"LG294",0.24440292782,0.0524118218162246,862,"L.goo1","Dry","TSL","Marsh"
"LG295",0.439564070367671,-0.0972680028477928,863,"L.goo2","Dry","TSL","Pond"
"LG296",0.284785461644755,0.0488058790415764,864,"L.goo2","Dry","TSL","Pond"
"LG297",0.489592457883947,0.0680689231301287,865,"L.goo1","Dry","TSL","Marsh"
"LG298",0.242114187239135,0.0784964712663357,866,"L.goo1","Dry","TSL","Marsh"
"LG300",0.242224413320976,0.0539263034827004,867,"L.goo2","Dry","TSL","Marsh"
"LG301",0.25001409031991,0.0700993097564166,868,"L.goo2","Dry","TSL","Marsh"
"LG302",0.265537558044326,0.0616556285256486,869,"L.goo2","Dry","TSL","Marsh"
"LG303",0.275441657000489,0.063776271188854,870,"L.goo2","Dry","TSL","Marsh"
"LG304",0.231688788674816,0.0733583544149398,871,"L.goo1","Dry","TSL","Marsh"
"LG305",0.238730386293255,0.061080689860344,872,"L.goo1","Dry","TSL","Marsh"
"LG306",0.289715225541403,0.0449938323850449,873,"L.goo1","Dry","TSL","Marsh"
"LG307",0.242114187239135,0.0784964712663357,874,"L.goo1","Dry","TSL","Marsh"
"LG308",0.230553406750943,0.0661058963903121,875,"L.goo1","Dry","TSL","Marsh"
"LG309",0.239709433100417,0.0636120438425294,876,"L.goo2","Dry","TSL","Marsh"
"LG310",0.244139363451999,0.0563606309218779,877,"L.goo1","Dry","TSL","Marsh"
"LG311",0.238667463958986,0.0687720973782452,878,"L.goo1","Dry","TSL","Marsh"
"LG312",0.242114187239135,0.0784964712663357,879,"L.goo2","Dry","TSL","Marsh"
"LG313",0.238556421293777,0.0719807939738621,880,"L.goo1","Dry","TSL","Marsh"
"LG314",0.239360419023971,0.0490226313793777,881,"L.goo1","Dry","TSL","Marsh"
"LG315",0.242114187239135,0.0784964712663357,882,"L.goo1","Dry","TSL","Marsh"
"LG316",0.238730386293255,0.061080689860344,883,"L.goo1","Dry","TSL","Marsh"
"LG317",0.23725080628961,0.0610678277152666,884,"L.goo1","Dry","TSL","Marsh"
"LG318",0.373518730050339,0.126870670236631,885,"L.goo1","Dry","TSL","Marsh"
"LG319",0.568594314303633,0.336831969431391,886,"L.goo2","Dry","TSL","Marsh"
"LG320",0.231330983905454,0.0648399424513278,887,"L.goo2","Dry","TSL","Marsh"
"LG321",0.786298441718468,-0.268293518409813,888,"L.goo2","Dry","TSL","Marsh"
"LG322",0.239775289973618,0.0703222102474459,889,"L.goo2","Dry","TSL","Marsh"
"LG329",0.302254474989369,0.0741811755091717,890,"L.goo2","Dry","TSL","Marsh"
"LG330",0.275244280655681,0.067610764483312,891,"L.goo2","Dry","TSL","Marsh"
"LG345",0.177231874651261,-0.263652744186726,893,"L.goo2","Dry","SRS","Pond"
"LG347",0.244088159014413,0.0563784744656024,895,"L.goo2","Dry","TSL","Marsh"
"LG348",0.228809639800694,0.0519884105493119,896,"L.goo2","Dry","TSL","Marsh"
"LG349",0.256254304282227,0.0418753877929132,897,"L.goo2","Dry","TSL","Marsh"
"LG350",0.245045390824679,0.0542609403163629,898,"L.goo2","Dry","TSL","Marsh"
"LG360",0.422744562089708,0.107359957046239,899,"L.goo2","Dry","TSL","Pond"
"LG361",0.639101400705991,0.0395608592069514,900,"L.goo2","Dry","TSL","Pond"
"LG362",0.579751151598373,0.0127480184716942,901,"L.goo1","Dry","TSL","Pond"
"LG363",0.47261256782964,0.13013111166306,902,"L.goo2","Dry","TSL","Pond"
"LG364",0.36539775261877,0.0571705325533329,903,"L.goo1","Dry","TSL","Pond"
"LG365",0.297626373391264,0.092489035635639,904,"L.goo1","Dry","TSL","Pond"
"LG386",0.50614982404737,0.364144573557942,905,"L.goo2","Dry","TSL","Pond"
"LG387",0.374518318581967,0.0955523184598906,906,"L.goo2","Wet","SRS","Marsh"
"LG389",0.252390344308599,0.0663747408120872,907,"L.goo2","Wet","SRS","Marsh"
"LG391",0.337110808173321,0.0457948198010837,908,"L.goo2","Wet","SRS","Marsh"
"LG392",0.263149618687654,0.122400556390877,909,"L.goo1","Wet","SRS","Marsh"
"LG396",0.484461454781795,-0.466607699053866,910,"L.goo2","Wet","SRS","Marsh"
"LG397",0.239908888390374,0.076200030176038,911,"L.goo1","Wet","SRS","Marsh"
"LG398",-0.426571826434495,-0.359653228193911,912,"L.goo2","Wet","SRS","Marsh"
"LG399",-0.13984622516017,-0.0281556484916757,913,"L.goo2","Wet","SRS","Marsh"
"LG400",0.561977706400181,-0.00337009063423039,914,"L.goo1","Wet","SRS","Marsh"
"LG401",0.271168888396499,0.0641291466266033,915,"L.goo1","Wet","SRS","Marsh"
"LG402",0.233067744926088,0.0646596388609622,916,"L.goo2","Wet","SRS","Pond"
"LG403",0.405195710722554,0.0901492433866171,917,"L.goo2","Wet","SRS","Pond"
"LG404",0.269731464637915,0.101367661950075,918,"L.goo2","Wet","SRS","Pond"
"LG405",0.230507390759517,0.0660659422664533,919,"L.goo2","Wet","SRS","Pond"
"LG406",0.246465073942053,0.0620906522747535,920,"L.goo2","Wet","SRS","Pond"
"LG407",0.240568641733443,0.0472725344977566,921,"L.goo2","Wet","SRS","Pond"
"LG410",0.236671951042204,0.076683058615829,922,"L.goo1","Wet","SRS","Pond"
"LG411",0.491180745987256,0.568097959921668,923,"L.goo2","Wet","SRS","Pond"
"LG413",0.242114187239135,0.0784964712663357,924,"L.goo1","Wet","SRS","Pond"
"LG418",0.10723127314053,-1.07156693581556,925,"L.goo2","Wet","SRS","Pond"
"LG419",0.251681820550421,0.101731447432174,926,"L.goo2","Wet","SRS","Pond"
"LG434",0.509593284388277,0.298102872790929,927,"L.goo1","Wet","TSL","Pond"
"LG437",0.264794790033555,0.132026854507208,928,"L.goo1","Wet","TSL","Pond"
"LG439",-0.0431495272569274,-0.283575382733715,929,"L.goo1","Wet","TSL","Marsh"
"LG441",0.255410974550264,0.0911923122439427,930,"L.goo2","Wet","TSL","Marsh"
"LG442",0.315804583927567,0.129100251592987,931,"L.goo2","Wet","TSL","Marsh"
"LG443",-0.221814318711694,0.213579568023214,932,"L.goo2","Wet","TSL","Pond"
"LG444",0.242114187239135,0.0784964712663357,933,"L.goo1","Wet","TSL","Marsh"
"LG445",0.240047844268284,0.0648319053528992,934,"L.goo2","Wet","TSL","Marsh"
"LG446",0.251681820550421,0.101731447432174,935,"L.goo2","Wet","TSL","Marsh"
"LG447",0.367974684114384,0.123359696142733,936,"L.goo2","Wet","TSL","Marsh"
"LG449",0.231498302848978,0.0728103142528635,937,"L.goo1","Wet","TSL","Marsh"
"LG450",0.231498302848978,0.0728103142528635,938,"L.goo1","Wet","TSL","Marsh"
"LG451",0.618369504442439,0.159099165598775,939,"L.goo2","Wet","TSL","Pond"
"LG454",0.238275630703765,0.0824945507287009,940,"L.goo2","Wet","TSL","Marsh"
"LG455",0.242659287695113,0.0784731487632745,941,"L.goo1","Wet","TSL","Marsh"
"LG456",0.25652454118763,0.0881749417129586,942,"L.goo1","Wet","TSL","Marsh"
"LG457",0.239400737224534,0.0778824667751371,943,"L.goo1","Wet","TSL","Marsh"
"LG458",0.264841782676289,0.0896572398340821,944,"L.goo1","Wet","TSL","Marsh"
"LG460",0.258077385930757,0.0652692698135324,945,"L.goo1","Wet","TSL","NP"
"LG461",0.412767533435538,0.0399834713578314,946,"L.goo1","Wet","TSL","NP"
"LG462",0.299312833167997,0.101362392611966,947,"L.goo1","Wet","TSL","NP"
"LG464",0.414169937621084,0.0479447785744384,948,"L.goo1","Wet","TSL","NP"
"LG465",0.240859477937824,0.0899884610495366,949,"L.goo2","Wet","TSL","Pond"
"LG467",0.247155636370639,0.0891082318794242,950,"L.goo1","Wet","TSL","Pond"
"LG468",0.251602138536545,0.0649936512728614,951,"L.goo2","Wet","TSL","Pond"
"LG470",0.97768449781196,0.322145745607043,952,"L.goo2","Wet","TSL","Pond"
"LG471",0.567192819277882,0.203088376310955,953,"L.goo2","Wet","TSL","Pond"
"LG472",0.550241983911536,0.193896185000118,954,"L.goo2","Wet","TSL","Pond"
"LG473",0.545228705946387,0.127817694532199,955,"L.goo2","Wet","TSL","Pond"
"LG477",0.27551837715668,0.10551924240771,956,"L.goo1","Wet","TSL","Pond"
"LG479",0.477420475980217,0.110384369402899,957,"L.goo2","Wet","TSL","Marsh"
"LG480",0.448837951211387,0.0541346104947493,958,"L.goo2","Wet","TSL","Marsh"
"LG482",0.386757252048669,0.0427672280426168,959,"L.goo2","Wet","TSL","Marsh"
"LG483",0.240171870412988,0.0835963128285028,960,"L.goo1","Wet","TSL","Marsh"
"LG501",1.16175557389349,-0.0481717394792436,961,"L.goo1","Wet","TSL","Marsh"
"LG502",0.880993687285281,-0.0558253389475826,962,"L.goo1","Wet","TSL","Marsh"
"LG503",0.834479017261071,-0.139908039265218,963,"L.goo1","Wet","TSL","Marsh"
"LG504",0.400019249516899,0.0533944979904209,964,"L.goo1","Wet","TSL","Marsh"
"LG507",0.785012563058509,0.0776822125855743,965,"L.goo1","Wet","TSL","Pond"
"LG509",0.647538868061189,0.171821629601935,966,"L.goo1","Wet","TSL","Pond"
"LG510",-0.103718418806169,-0.451304003206974,967,"L.goo2","Wet","TSL","Pond"
"LG512",0.54450038999249,0.342087566717589,968,"L.goo2","Wet","TSL","Pond"
"LG513",0.814651477166323,0.303782469881667,969,"L.goo2","Wet","TSL","Pond"
"LG514",0.332593160175739,0.100001464502034,970,"L.goo1","Wet","TSL","Pond"
"LG515",-0.0290873421400105,0.315403411173889,971,"L.goo1","Wet","TSL","Pond"
"LG516",0.455585988177874,0.492475806595009,972,"L.goo1","Wet","TSL","Pond"
"LG517",0.730553874090413,-0.225029037418058,973,"L.goo1","Wet","TSL","Pond"
"LG518",0.252339260708731,0.108249723020015,974,"L.goo1","Wet","TSL","Pond"
"LG520",0.303698122481807,0.100962433538827,975,"L.goo1","Wet","TSL","Pond"
"LG521",0.667316334072658,0.0332498351965561,976,"L.goo1","Wet","TSL","Pond"
"LG522",0.67715287960465,0.174363579086496,977,"L.goo2","Wet","TSL","Pond"
"LG523",-0.0290873421400105,0.315403411173889,978,"L.goo1","Wet","TSL","Pond"
"LG524",0.480798978618969,0.232906469496335,979,"L.goo1","Wet","TSL","Pond"
"LG527",0.477420475980217,0.110384369402899,980,"L.goo1","Wet","TSL","NP"
"LG528",0.366178338049108,0.0273261422916668,981,"L.goo1","Wet","TSL","NP"
"LG529",0.718499565995732,-0.0325219273287793,982,"L.goo1","Wet","TSL","NP"
"LG530",0.260973321058195,0.0492091820422913,983,"L.goo2","Wet","TSL","NP"
"LG565",0.273235916839871,0.0869002361604739,984,"L.goo2","Wet","TSL","Marsh"
"LG566",0.308007180983621,0.131772321092327,985,"L.goo2","Wet","TSL","Marsh"
"LG567",0.890895985527598,0.325204952588552,986,"L.goo2","Wet","TSL","Marsh"
"LG568",0.566953204384437,0.151886383410426,987,"L.goo1","Wet","TSL","Marsh"
"LG570",0.240366918170068,0.0882408328746516,988,"L.goo1","Wet","TSL","Marsh"
"LG572",0.246964144593845,0.0641827665326193,989,"L.goo2","Wet","TSL","Marsh"
"LG573",0.346731963176064,-0.0557965467823916,990,"L.goo2","Wet","TSL","Marsh"
"LG575",0.245097592556953,0.0818489721786724,991,"L.goo1","Wet","TSL","Marsh"
"LG576",0.685498989023458,0.313762800915994,992,"L.goo1","Wet","TSL","Marsh"
"LG577",0.696808098507492,0.177290539323545,993,"L.goo1","Wet","TSL","Marsh"
"LG578",0.393393449330169,0.509065224142339,994,"L.goo1","Wet","TSL","NP"
"LG579",0.441932112319921,0.21493538279997,995,"L.goo1","Wet","TSL","NP"
"LG580",0.557571722669032,0.178021686792383,996,"L.goo2","Wet","TSL","NP"
"LG581",-0.0994574192721015,0.207601925869472,997,"L.goo2","Wet","TSL","NP"
"LG582",0.719341086407173,0.175811773512675,998,"L.goo2","Wet","TSL","NP"
"LG583",0.536585909863289,0.151664276616656,999,"L.goo2","Wet","TSL","NP"
"LG584",0.319802142246733,0.0158783912706651,1000,"L.goo2","Wet","TSL","Pond"
"LG585",0.249383538453291,0.0947893346631222,1001,"L.goo2","Wet","TSL","Pond"
"LG586",0.244739886687614,0.101419236350067,1002,"L.goo2","Wet","TSL","Pond"
"LG587",0.255552927721315,0.0975247874007142,1003,"L.goo2","Wet","TSL","Pond"
"LG588",0.297984405401999,0.158692181245362,1004,"L.goo2","Wet","TSL","Pond"
"LG589",0.245647282583908,0.0588554338805637,1005,"L.goo2","Wet","TSL","Pond"
"LG590",-0.259780129945625,-1.27467222100565,1006,"L.goo2","Wet","TSL","Pond"
"LG591",0.303809726863051,0.133030424117488,1007,"L.goo1","Wet","TSL","Pond"
"LG593",0.235294540502517,0.0620651182488478,1008,"L.goo1","Wet","TSL","Pond"
"LG594",0.238706992066481,0.0844490032934972,1009,"L.goo1","Wet","TSL","Pond"
"LG595",0.735135179397012,0.0269401651905542,1010,"L.goo2","Wet","TSL","Pond"
"LG599",0.795513919611206,0.501604390896466,1011,"L.goo1","Wet","TSL","Pond"
"LG600",0.211934935814941,0.584137153276893,1012,"L.goo1","Wet","TSL","Pond"
"LG601",0.111649341828097,0.985506293804181,1013,"L.goo2","Wet","TSL","Marsh"
"LG602",-0.0417953716331273,0.60991249547385,1014,"L.goo2","Wet","TSL","Marsh"
"LG604",0.498082527289492,0.199680691600091,1015,"L.goo2","Wet","TSL","Marsh"
"LG625",0.243630780853207,0.0464123383596327,1016,"L.goo2","Wet","SRS","Pond"
"LG626",1.33488579134652,0.19006758066809,1017,"L.goo1","Wet","SRS","Pond"
"LG631",0.314783745766532,0.0349053473066158,1018,"L.goo2","Wet","SRS","Pond"
"LG633",0.225562662014101,0.0895057652958974,1019,"L.goo1","Wet","SRS","Pond"
